line_id,writer_id
r03-090-02,666
d01-085-01,179
c02-012-06,140
c02-059-04,146
b05-071-00,118
g06-011k-06,342
h04-061-03,380
r02-089-09,649
l01-000-04,457
a03-009-04,41
a01-030u-01,0
b03-098-06,103
f07-002-03,286
a01-058u-06,0
e01-014-06,210
a01-053u-01,0
k04-010-00,440
n04-100-06,584
e01-032-03,212
g04-022-02,319
d04-032-08,187
f02-003-03,258
l01-105-10,464
k04-050-01,443
g06-026f-04,337
e04-034-01,234
g06-050p-02,347
n04-183-00,586
k02-112-05,429
e06-000-00,206
b01-122-02,93
g07-038-07,353
n01-045-02,555
f04-016-06,272
g06-037m-07,344
a05-022-04,0
m06-091-05,552
d03-112-02,182
d01-024-00,176
n01-052-02,557
a01-077-04,16
n06-186-02,551
k02-062-06,423
n04-075-02,583
c06-027-00,128
d05-008-07,199
c06-106-04,127
g06-037n-04,345
a01-003u-00,0
a05-004-08,65
g06-050k-03,342
e06-033-01,207
d06-072-06,207
a02-098-05,26
d04-086-05,194
a06-039-05,72
a02-111-06,37
a02-116-04,38
h07-075a-06,392
a02-027-03,25
c04-061-02,163
m01-012-03,500
a04-069-08,62
m04-200-04,549
b04-054-03,109
p03-185-06,632
h07-037-00,386
m04-231-00,550
n04-130-03,585
g06-045o-06,346
f07-013-03,287
a01-038-00,7
a03-034-01,49
n02-082a-00,566
c06-047-04,132
a06-075-07,78
g06-089-07,349
m02-106-06,527
c04-170-01,172
p03-087-08,567
n04-009-01,550
h02-037-09,371
r06-062-09,670
d04-086-06,194
m02-059-01,523
g01-043-02,299
a04-003-04,58
r03-096-05,667
k04-039-00,439
a02-098-00,26
g07-003a-10,294
p03-012-00,614
l04-174-00,494
p03-181-08,631
a01-063-01,13
g06-031a-06,332
h07-037a-06,387
b04-004-04,107
l01-082-04,462
e02-086-02,225
f01-070-06,252
e04-026-05,233
g06-047n-05,345
n03-126-02,581
b04-107-08,111
b01-009-06,87
j06-030-06,415
r03-007-00,658
r02-081-06,648
b04-116-07,111
a05-013-02,0
b05-067-05,118
e02-000-01,218
g06-050c-03,334
g04-048-05,321
c04-134-05,169
a05-104-02,0
f02-076-03,266
g07-042-01,353
f07-019b-03,287
e02-021-01,221
g06-037o-04,346
l01-065-05,461
h04-078-02,383
a06-025-01,70
f07-076a-00,292
j04-080-02,410
f02-036-07,262
k04-156-06,453
a01-014-09,7
e02-018-03,220
e07-108-06,248
g07-077a-01,354
n03-082-01,575
a05-004-07,65
p03-158-04,628
m03-006-00,536
n02-062-06,565
a01-091u-07,0
f04-079-03,282
c06-000-03,130
g06-042h-04,339
n04-190-03,586
a01-068u-09,0
f03-182-03,269
a06-075-04,78
n04-209-02,587
e06-070-03,207
g06-018g-02,338
d04-047-08,188
c06-100-07,123
c03-003f-01,155
d04-089-02,194
g07-065-04,354
g04-014-01,273
g06-096-03,349
l04-163-01,493
l07-074-05,495
b03-087-00,102
e04-011-06,231
b04-010-02,107
m02-075-07,527
r03-035-06,661
g06-018h-07,339
k07-158-00,456
c04-110-03,168
d06-063-04,173
m01-131-05,514
g06-050m-02,344
c04-023-05,160
l01-133-06,468
f01-135-09,255
r06-121-01,671
d04-066-07,191
e07-079-09,247
d06-060-03,208
h04-074-02,382
a05-062-02,0
p03-135-05,625
a02-120-06,39
c03-007e-05,154
f02-036-06,262
e02-000-05,218
p03-072-01,622
p02-017-01,595
g06-037c-04,334
b06-004-01,124
m02-090-07,531
j06-014-02,384
g06-089-08,349
f04-061-05,280
r06-022-06,635
b03-025-05,100
g06-026f-02,337
e07-090-03,247
h07-020-07,385
g07-044-04,353
f04-071-01,281
m04-072-05,546
n04-195-01,586
k04-136-05,451
c02-000-00,137
g03-016-05,310
r03-056-00,663
h07-023-00,385
e01-025-07,211
g06-045d-03,335
k04-014-01,441
g07-022a-07,351
a02-042-03,26
c03-096f-00,155
g06-011o-02,346
a01-000u-02,0
g02-062-01,304
b04-060-06,109
f07-013-05,287
g07-042-03,353
g06-037m-00,344
f07-024a-01,288
f04-043-07,277
d03-117-07,183
h07-066b-05,390
p03-181-02,631
g01-000-07,217
e04-052-07,235
n06-201-01,551
a05-062-07,0
b04-162-08,113
r02-054-02,642
m02-069-04,525
l01-199-09,475
d04-075-07,192
l04-098-04,487
k03-157-04,435
c04-023-00,160
f04-011-02,272
c03-081c-08,152
h07-080-07,391
h07-013-00,385
f07-084a-03,292
c03-094f-03,155
e01-113-02,216
g06-031i-03,340
k04-050-04,443
d04-053-01,188
a05-104-00,0
f07-028b-06,289
a03-073-03,0
c06-005-03,125
h01-007-05,356
h02-037-02,371
k04-039-04,439
j06-014-09,384
b04-040-05,108
g06-047j-04,341
m06-091-04,552
m04-145-01,548
m03-095-02,541
n04-100-07,584
r02-060-08,643
g01-083-02,301
h07-023-01,385
a05-025-04,0
d06-020-05,173
m02-048-10,520
a01-020x-02,10
g07-065-01,354
b01-132-06,94
a06-100-04,81
n04-171-00,586
b05-042-00,117
b04-181-06,113
m02-109-06,534
m01-136-03,517
a05-069-05,0
a02-020-02,25
r06-035-06,670
a01-122u-08,0
l01-050-06,460
h07-071-08,391
c03-003a-06,150
c03-007d-01,153
b06-093-07,125
m01-136-07,517
n04-092-00,584
b06-023-02,123
c04-160-04,171
r06-130-08,671
g06-031k-08,342
m04-200-02,549
j07-009-01,393
h06-003-06,349
k07-067a-02,454
n03-103-08,577
e07-000-04,85
h07-007-06,355
k02-093-02,426
g06-045c-06,334
g07-003a-02,294
f04-093-00,193
a04-081-04,63
p06-058-07,634
n06-201-04,551
a05-084-09,0
f07-024a-07,288
h07-071-06,391
g07-038-01,353
m02-102-03,533
c04-017-02,159
b01-000-06,87
e06-033-08,207
b04-075-00,109
m04-012-09,544
a05-058-06,0
m04-024-03,544
a06-095-00,80
g06-011l-04,343
k07-059a-06,454
c03-094f-01,155
p03-096-00,567
k04-061-04,444
e04-103-05,242
k02-062-01,423
n02-104-00,315
a01-058u-00,0
d04-016-05,185
c03-094b-09,151
g07-034-00,352
n04-060-00,583
a02-046-00,27
h04-071-05,382
a01-107-02,18
g06-018r-05,348
h07-025a-02,385
n04-039-05,582
c03-096e-06,154
e07-083-10,247
g06-045e-04,336
l01-082-01,462
b01-057-03,17
r02-137-08,654
h07-000-06,355
b04-010-00,107
n02-004-04,560
g06-031h-06,339
f02-076-08,266
g04-060-05,324
n02-151-10,568
k04-106-04,449
j04-039-01,404
j07-000-02,393
h04-049-05,378
g06-045b-01,333
a02-012-00,24
b06-008-01,125
n02-009-00,560
k07-176-05,456
g04-055-00,323
c03-000e-02,154
n04-139-05,585
g06-026d-04,335
h07-033-07,386
e04-034-00,234
g04-003-06,239
g01-027-08,297
b01-136-06,94
b05-071-02,118
g01-027-06,297
m01-084-01,510
h02-043-09,373
r02-137-05,654
a05-080-02,0
j04-065-02,408
c04-050-08,162
g07-065-03,354
g06-011n-06,345
k03-117-02,431
b03-114-07,106
f07-021b-03,287
g06-018d-06,335
k04-079-06,446
g01-004-01,295
g05-098-06,118
c06-047-01,132
m01-012-06,500
h07-044a-00,388
g04-101-02,329
a04-006-01,58
k07-176-08,456
c06-031-07,130
g02-062-04,304
b03-114-03,106
g06-089-05,349
n03-082-07,575
a05-013-01,0
a02-102-02,37
b06-008-03,125
g07-010b-08,350
g06-045m-00,344
m04-100-02,546
d04-117-05,197
a01-128-02,19
a03-020-02,45
r06-035-02,670
n06-128-04,588
r06-007-05,635
e06-049-01,205
e07-072-03,246
d06-091-05,202
l04-153-01,492
g06-026o-02,346
c03-094a-06,150
a01-113-04,18
n03-082-02,575
e07-105-06,248
g06-031k-01,342
g06-045g-04,338
c03-007c-04,152
g01-031-05,298
a01-014x-03,8
a03-006-00,40
n04-156-05,585
a06-110-08,82
m04-152-01,548
r03-026-07,659
e01-029-05,212
e04-043-01,235
p03-033-03,618
m02-069-01,525
h02-022-03,367
h07-080-09,391
l07-172-07,498
f07-019a-03,288
n04-015-01,582
l03-004-02,477
p02-069-09,598
k02-023-02,419
k03-144-06,433
b01-127-07,94
e01-113-07,216
b05-058-00,118
n02-028-09,561
e06-037-00,202
p06-096-05,634
e04-038-05,234
f03-169-03,267
g04-081-04,327
h07-051b-06,388
b04-195-05,114
m04-131-07,547
e02-086-07,225
g06-045i-01,340
d04-075-08,192
a04-069-04,62
a01-132u-04,0
d06-060-08,208
g06-045r-06,348
g07-000a-08,294
a01-020-06,9
g06-047m-03,344
l07-080-08,496
l07-135-00,497
h07-033-04,386
p03-029-07,617
m04-164-04,548
j01-070-02,399
a01-063x-01,15
l04-098-07,487
e01-032-04,212
b06-064-06,133
e07-012-11,246
c02-059-08,146
p03-163-00,629
n06-092-01,588
h06-082-05,384
g06-026p-05,347
f02-044-08,265
a05-080-06,0
g07-030-00,352
r02-013-11,640
c01-009-01,135
b04-134-02,112
n01-045-06,555
j04-094-04,411
f04-079-08,282
m04-081-04,546
a01-058-09,13
b06-093-10,125
b01-089-07,92
c03-000f-04,155
e02-094-09,227
h02-019-02,366
f07-019b-01,287
a02-017-07,25
a02-111-07,37
c03-081f-01,155
h06-085-09,384
f04-011-08,272
m04-024-02,544
b01-062-07,17
b06-045-03,132
k04-110-00,450
d01-049-07,177
f02-030-06,261
g03-016-07,310
c06-091-00,132
g03-016-01,310
g06-042j-00,341
g06-045o-04,346
k04-000-05,439
a01-132u-06,0
n04-202-05,587
a03-023-07,46
n01-000-00,553
n04-048-06,583
c04-080-01,165
r06-041-04,670
a01-020u-06,0
n02-040-02,563
a01-102-00,16
k04-022-06,240
a05-004-09,65
n04-092-08,584
g06-031l-00,343
h06-003-01,349
c06-111-00,124
g06-050g-05,338
p06-096-03,634
h04-055-03,379
d01-056-02,178
n02-082a-01,566
g06-047c-01,334
c06-095-05,131
b06-012-04,126
m04-138-08,547
m04-072-03,546
g06-018o-06,346
a03-066-04,56
a02-012-09,24
f03-174-03,268
p03-173-02,630
c03-016c-00,152
g06-047a-03,332
a01-122-07,19
b04-107-05,111
c03-081d-03,153
a01-132x-05,0
b06-012-00,126
g06-031k-02,342
m01-026-05,503
b03-098-00,103
j06-005-02,384
c06-005-01,125
k07-176-07,456
g06-045l-04,343
d04-089-07,194
k02-018-04,418
a06-075-08,78
g07-034-01,352
l01-119-02,466
k04-017-00,239
h07-060b-04,390
k03-138-04,432
a02-098-06,26
c03-021c-09,152
f04-039-02,277
r06-053-00,670
a01-007x-01,3
n04-114-05,584
g03-016-08,310
c06-100-03,123
k04-010-08,440
a01-053-08,13
p06-052-03,634
d04-131-02,198
p03-040-02,619
p06-096-10,634
b01-127-06,94
l03-000-00,476
m04-138-03,547
j04-015-07,402
e04-127-02,243
h07-080-06,391
g06-042b-05,333
m02-069-05,525
a06-039-10,72
f04-035-03,276
b06-019-03,128
n03-103-03,577
f03-169-06,267
f07-101a-01,294
p03-023-01,615
g06-018a-05,332
b04-147-04,112
l04-106-04,488
d04-081-06,193
a02-111-03,37
r02-127-05,652
a04-092-01,64
b01-113-01,93
g01-012-01,296
p02-115-01,603
h07-037-07,386
g04-017-02,274
k02-097-08,427
a04-103-05,64
a01-003u-07,0
r06-137-04,671
c03-007b-02,151
c06-103-01,129
g01-039-03,299
a05-017-03,0
g06-050n-00,345
j04-070-09,409
g04-036-04,320
b05-067-00,118
n03-120-04,580
m04-138-05,547
g06-109-04,349
g03-058-02,317
g06-047r-06,348
p02-135-01,607
a04-015-02,59
h01-027-05,360
k04-010-06,440
c06-087-03,126
n04-107-06,584
a01-026-03,9
k04-136-03,451
h02-028-08,369
c03-096e-00,154
p06-030-03,634
h07-025a-06,385
d07-089-04,209
b04-075-01,109
n02-109-00,315
m02-095-06,532
f04-096-06,193
c03-084a-00,150
b04-066-01,109
d06-107-10,204
a02-004-07,22
c03-016c-09,152
a01-058-07,13
c06-138-02,129
g07-074a-09,354
b06-053-00,127
a02-017-05,25
k04-149-04,452
j07-009-02,393
a01-026u-06,0
c04-004-03,157
g06-011n-04,345
j04-024-02,403
h07-040-05,388
h07-060a-07,389
c03-087b-07,151
d06-037-06,207
a01-107u-07,0
p03-057-01,567
a06-114-03,83
a05-029-08,0
e06-041-05,202
b05-032-07,116
a01-026x-03,8
k03-117-05,431
g06-026c-01,334
b06-068-00,131
p06-052-04,634
a03-073-07,0
k04-106-06,449
g06-050h-04,339
e06-033-03,207
e07-086-09,247
a01-132u-08,0
h06-003-08,349
k07-122-01,455
b06-110-05,126
g06-026n-04,345
d05-025-06,199
h04-025-01,274
f07-076a-08,292
b06-087-03,134
m06-076-01,552
c03-094a-05,150
e07-003-06,244
k07-141-03,455
d06-107-03,204
p03-080-04,623
a06-152-09,86
c04-105-04,167
f07-042a-00,285
n03-106-01,578
c04-160-00,171
e01-055-09,181
g06-026p-01,347
a02-012-08,24
g04-043-01,321
c04-156-06,171
j04-012-04,401
f07-032b-03,289
a02-008-07,23
g06-011l-01,343
m04-107-10,547
a05-069-10,0
b06-000-06,123
m01-060-04,508
b04-121-05,111
n04-163-00,585
b06-110-06,126
c04-000-03,157
a02-020-00,25
l04-062-01,483
c06-138-04,129
n04-052-02,583
a01-132-00,20
k04-017-03,239
n03-066-03,573
m01-110-04,514
g06-011k-00,342
d06-096-05,206
c03-021a-06,150
n02-045-00,563
m01-017-03,501
g04-101-00,329
a05-121-08,0
a01-026x-04,8
f07-016-03,287
k04-099-02,448
h07-071-05,391
j04-019-09,403
g06-018r-06,348
c03-096f-03,155
a03-059-05,54
p03-185-08,632
k04-110-02,450
p03-004-01,612
g07-074a-05,354
h07-033-08,386
d05-040-04,201
c03-094e-04,154
l01-199-10,475
g04-048-01,321
n03-038-05,571
h06-096-06,384
g06-026r-01,348
g06-050d-01,335
g06-050h-06,339
d06-060-01,208
b06-036-05,126
g04-092-04,328
n06-082-01,588
a05-009-06,65
g06-050n-03,345
g06-026k-01,342
a03-063-00,55
g06-042e-02,336
a02-027-00,25
c03-000b-06,151
n04-031-04,582
d07-093-04,209
l07-118-00,497
f02-038-06,263
a04-039-06,60
m04-093-07,546
k07-063a-03,454
b04-181-02,113
a01-049u-04,0
c06-005-04,125
c03-007b-07,151
g06-011p-08,347
a06-152-04,86
p02-135-06,607
h02-035-01,370
b06-019-05,128
d05-008-03,199
e07-112-00,249
a06-036-02,71
g07-026b-05,352
n02-151-07,568
e04-127-00,243
c02-003-00,138
h07-028a-01,387
m02-102-02,533
f07-016-09,287
j01-070-01,399
d06-063-01,173
g01-031-06,298
f02-036-02,262
n06-092-08,588
b06-027-02,129
b06-059-00,130
f07-088a-07,292
p03-004-09,612
g01-012-04,296
n06-140-01,588
j06-034-06,415
g04-039-01,320
c06-128-04,128
c06-128-00,128
e04-114-05,242
g06-105-03,349
p03-047-07,620
p06-052-01,634
m04-024-01,544
l01-095-07,463
e02-086-00,225
e06-006-01,202
g06-037c-05,334
h04-028-01,376
r03-053-01,315
a06-020-05,69
m04-107-00,547
a02-017-00,25
e07-072-09,246
p02-105-05,601
g06-042b-01,333
b01-079-00,91
j06-026-01,415
g06-047o-05,346
g06-050r-00,348
b04-195-00,114
b04-020-01,107
c06-116-05,133
e02-000-06,218
b01-057-01,17
a03-080-09,0
g07-022b-05,352
c06-031-02,130
b01-062-02,17
n03-106-06,578
f07-039b-04,289
c02-078-01,147
p03-009-01,613
c03-094b-00,151
p06-047-05,634
a01-053u-02,0
h07-075-05,391
h06-003-02,349
f04-011-05,272
l01-007-01,458
a02-124-04,37
g02-059-01,303
f07-096-04,293
c03-096e-01,154
c03-084c-03,152
p06-058-00,634
l04-159-07,492
a05-017-06,0
c06-047-00,132
d07-085-03,209
m06-067-04,552
h07-028a-06,387
k02-036-00,421
n01-057-03,558
n03-082-04,575
h07-078-06,391
b05-050-00,117
g06-089-04,349
a01-011x-06,6
a06-036-03,71
e01-055-06,181
h07-075-04,391
f03-191-04,270
n04-139-02,585
d04-075-03,192
c03-094e-03,154
c03-084d-04,153
g04-088-03,328
b04-202-04,114
b01-084-03,92
a06-157-01,85
b01-027-02,89
e06-037-08,202
f07-092b-05,293
h02-037-07,371
a02-106-02,37
m03-013-01,537
h02-035-04,370
g06-018c-05,334
a04-035-09,60
m04-238-05,550
n01-009-03,553
g06-045a-06,332
a04-103-02,64
g06-050b-00,333
g04-039-05,320
f04-016-05,272
g06-037j-01,341
g03-043-05,314
r06-070-05,670
p03-047-01,620
d06-086-08,208
e04-124-05,243
a06-057-01,75
f04-074-05,282
c06-083-00,174
l03-004-03,477
l01-050-03,460
a06-128-10,84
j04-015-00,402
f07-009-01,286
p03-072-07,622
a03-040-03,51
g03-000-05,308
b04-140-01,112
g07-026b-03,352
a06-014-05,68
b02-097-03,97
d06-067-05,205
c03-094c-00,152
g06-047b-07,333
f01-135-00,255
a02-062-02,31
e07-000-05,85
n06-175-05,551
b05-062-03,118
n04-209-06,587
g06-011o-06,346
m02-083-03,529
r02-109-00,650
n04-068-00,583
h07-025a-07,385
g06-045n-09,345
m02-048-05,520
f07-039b-06,289
c04-066-04,163
m04-012-05,544
g03-043-02,314
k04-028-06,442
d06-104-07,205
g03-049-02,315
l07-085-08,496
h07-040b-03,387
a06-044-03,73
a01-128-03,19
p03-080-05,623
b06-053-02,127
c03-021e-03,154
r06-070-02,670
a01-026x-05,8
m04-164-03,548
e07-101-00,248
m04-012-04,544
p03-029-01,617
f04-079-07,282
f07-021a-06,288
l01-179-04,472
n03-038-06,571
n02-098-00,567
a01-091-09,16
h07-071a-01,390
a01-011u-02,0
j04-012-07,401
f04-043-01,277
n01-045-09,555
m04-222-05,549
a01-003-09,2
p03-096-04,567
g06-018n-10,345
d06-003-03,203
g06-031a-04,332
m04-200-07,549
d06-000-00,202
k01-051-08,417
h07-044a-05,388
c03-021d-05,153
l03-000-07,476
n04-202-06,587
m04-180-07,548
b05-050-04,117
k04-085-00,447
b02-035-10,95
c03-003f-09,155
d06-107-01,204
h06-089-05,384
h04-052-01,379
a06-004-07,66
h07-011-01,355
a05-062-01,0
a05-116-01,0
k07-152-00,456
g03-052-02,316
d06-104-03,205
g06-105-06,349
m04-180-06,548
k03-164-00,436
m04-093-04,546
g04-095-01,273
b06-056-02,125
a01-049u-05,0
m04-113-01,547
a06-044-02,73
h07-063b-05,390
g07-079a-05,285
m04-081-06,546
g07-028b-02,352
g06-011j-04,341
f04-020-01,274
d06-041-00,208
a01-053-02,13
a01-128-08,19
b01-000-01,87
g07-026a-00,351
g04-101-03,329
c03-084d-05,153
n01-004-02,554
h07-025a-00,385
f02-038-07,263
p03-103-07,567
d04-117-04,197
d05-013-03,200
b04-060-01,109
a05-029-04,0
f04-074-08,282
b04-089-05,110
d06-096-08,206
r06-126-05,671
e06-003-02,204
m03-062-02,540
g06-042n-03,345
f07-092b-02,293
g01-027-04,297
a05-044-00,0
c03-016c-04,152
a05-073-06,0
n03-113-07,579
a05-080-08,0
a06-004-06,66
c03-081d-08,153
m04-078-04,546
m03-114-08,542
c02-012-01,140
e02-025-05,222
b05-071-03,118
n06-092-07,588
f07-084a-06,292
d06-056-06,206
j04-046-04,405
a04-019-05,59
c04-035-05,159
l04-124-06,489
c06-080-01,133
g06-037b-09,333
j01-045-09,394
l04-102-02,487
e04-099-02,241
a04-010-06,58
c02-059-05,146
g06-031a-03,332
g06-045b-07,333
a01-026-01,9
a02-093-06,26
m04-081-08,546
g06-018r-01,348
r03-056-02,663
p02-135-03,607
a06-014-08,68
p02-121-04,604
m04-123-10,547
g06-011n-09,345
m02-109-00,534
d04-066-08,191
h04-021-07,330
b06-027-04,129
b04-162-00,113
b02-045-06,96
k04-126-01,451
h02-008-05,363
k07-158-03,456
b04-154-03,112
a01-038-06,7
a01-063u-02,0
r03-090-00,666
g04-032-02,274
e07-083-00,247
p03-151-03,627
j01-049-04,395
b04-020-07,107
a05-104-09,0
l01-105-02,464
b02-013-02,95
c03-007a-02,150
m02-048-06,520
b05-098-00,121
g06-050c-04,334
e04-091-01,241
m06-098-06,552
b06-087-04,134
a04-089-09,63
e07-079-00,247
a01-007-07,4
g06-045p-06,347
k07-122-03,455
b06-100-07,133
k02-023-05,419
j04-076-05,409
e04-052-03,235
e02-014-06,219
e06-037-04,202
h07-087-01,393
a02-090-04,26
g06-018k-03,342
l07-131-03,497
c04-116-02,168
j06-022-04,415
n06-148-01,551
f02-036-05,262
e02-100-00,228
g06-011j-03,341
r03-053-05,315
b05-067-04,118
m01-017-02,501
h02-024-02,368
f02-040-06,264
k04-033-07,442
l01-030-01,459
f04-079-02,282
g06-047n-08,345
g06-026h-05,339
f01-143-06,256
n04-202-03,587
c04-128-06,165
e02-000-07,218
f07-024a-03,288
k07-152-06,456
h02-022-00,367
d06-011-04,204
l04-159-00,492
e04-052-00,235
g03-058-05,317
p02-121-00,604
r06-126-01,671
g06-047e-00,336
b01-113-00,93
f07-042b-00,289
b04-054-06,109
g05-087-03,331
c03-000e-00,154
e04-062-00,237
f03-191-00,270
a01-107-00,18
b06-071-00,128
b06-093-09,125
h07-037-01,386
f01-075-10,253
j06-030-05,415
p02-069-04,598
g06-047m-05,344
f04-061-02,280
g06-050o-02,346
h02-012-06,364
b06-090-01,134
m06-056-03,552
g06-011r-08,348
g06-018o-02,346
e06-015-03,204
m01-084-07,510
a04-103-01,64
g05-087-01,331
g04-026-03,274
b04-147-00,112
e06-015-07,204
h07-023-05,385
a01-122-01,19
a01-014-02,7
n02-045-07,563
a01-113u-02,0
a04-050-01,61
b06-097-05,123
h07-030a-04,387
b04-000-02,107
f04-100-01,193
b02-035-01,95
n04-130-02,585
r02-038-06,641
r02-038-03,641
a04-027-01,59
p02-109-04,602
l07-176-04,498
h04-057-07,380
a04-066-06,62
g07-007a-01,294
m02-095-03,532
f07-016-01,287
a04-069-06,62
m01-110-07,514
j01-042-01,394
n02-000-04,559
k07-134-00,455
e02-091-03,226
a02-020-01,25
g03-052-08,316
b03-098-07,103
r03-110-04,668
d04-012-09,185
n06-111-03,588
j07-012-05,393
l01-199-02,475
b01-122-05,93
j04-098-09,412
b06-059-06,130
k04-014-00,441
n04-000-05,550
d06-041-03,208
r06-090-08,671
p03-087-00,567
f07-002-07,286
d03-112-04,182
m04-238-00,550
d06-072-00,207
a02-012-01,24
n02-109-05,315
m04-200-03,549
b06-004-00,124
p03-181-03,631
a01-026u-07,0
a06-147-04,85
d03-112-07,182
g06-050m-06,344
a05-053-04,0
c03-000b-00,151
f07-084a-04,292
c04-170-00,172
c04-017-00,159
l01-030-02,459
b06-071-01,128
a05-048-01,0
b05-088-00,122
n03-066-05,573
b04-134-03,112
a04-103-08,64
n02-040-04,563
a01-020u-04,0
c04-028-01,160
c03-096e-07,154
f07-021b-06,287
c03-021f-06,155
a03-089-02,0
c03-003e-08,154
f01-143-04,256
e07-061-03,246
g06-011n-02,345
h07-017-00,385
a04-072-03,62
p03-121-06,624
a02-037-05,26
k03-180-02,420
l01-173-03,471
a02-004-09,22
a05-099-08,0
d04-005-02,184
d06-011-03,204
g06-026a-03,332
c03-003c-06,152
c03-087d-04,153
n01-000-01,553
h01-000-02,356
g06-037r-09,348
p02-109-03,602
n03-097-06,577
d04-058-05,190
c03-007f-08,155
j06-030-09,415
c03-000e-01,154
c04-056-02,162
c03-007c-07,152
g01-019-08,296
f07-006-05,286
b01-053-07,90
k04-103-04,448
k04-005-02,406
r02-089-01,649
g07-003a-08,294
n04-009-03,550
p03-009-03,613
h07-020-04,385
c06-043-02,133
b05-042-02,117
g07-026a-09,351
m04-190-08,549
b04-147-01,112
g06-026e-05,336
g06-018c-07,334
j04-035-04,405
a03-014-01,43
b03-025-02,100
a05-004-06,65
b06-032-00,130
b04-128-00,111
b04-134-06,112
d06-046-08,173
e07-076-09,247
d04-012-03,185
a06-114-06,83
e01-092-07,215
g03-032-04,312
g06-018f-01,337
g07-010b-06,350
d04-096-00,195
b06-000-01,123
c02-000-05,137
j04-024-06,403
n06-133-01,588
a06-152-02,86
g07-077a-06,354
e04-086-06,240
f01-085-06,254
g06-018m-07,344
h02-024-00,368
l07-135-03,497
k07-176-00,456
g06-031l-05,343
g06-042o-03,346
c02-078-06,147
k07-146-04,455
n04-130-04,585
r06-137-07,671
a02-000-04,21
g06-018l-05,343
e07-090-08,247
b04-116-05,111
j06-000-04,384
g06-011r-04,348
r06-111-04,671
m04-007-07,544
a01-003-04,2
r02-137-02,654
g01-074-02,300
r06-049-10,670
b04-103-01,110
f04-004-00,272
c03-081f-08,155
g06-045o-05,346
e02-091-01,226
n02-016-05,559
a01-020x-08,10
f07-073-04,291
k04-064-00,445
e04-086-03,240
f07-028a-04,288
h07-078a-01,392
g01-039-01,299
c02-012-07,140
a01-030u-08,0
d05-013-04,200
c03-094f-08,155
c06-116-02,133
a03-023-09,46
a02-012-06,24
d06-113-02,208
a01-128-00,19
n04-100-01,584
a04-003-02,58
a01-058u-02,0
r03-096-03,667
c06-091-05,132
p06-042-01,634
f07-092b-04,293
p02-109-00,602
c04-066-08,163
r06-066-05,670
k07-185-03,456
n04-022-06,582
n01-009-05,553
g07-003a-00,294
m06-042-00,552
p03-057-06,567
m02-055-02,522
a01-020u-08,0
k04-005-06,406
e07-003-03,244
g06-037n-08,345
d07-096-01,209
l01-111-02,465
h02-037-06,371
d04-037-00,187
m01-115-04,515
g06-011o-05,346
k04-057-06,444
a01-030u-00,0
j04-111-02,414
a04-072-10,62
g06-011c-00,334
c03-084a-07,150
h07-063b-08,390
b06-056-10,125
m04-061-00,545
g04-007-05,273
f07-002-08,286
n03-038-01,571
e01-032-09,212
c06-087-07,126
e02-074-03,223
g07-044-06,353
d07-082-05,209
l04-093-04,486
n02-037-02,562
l01-187-10,473
p03-027-07,616
g06-050l-03,343
b03-114-08,106
h07-033a-08,387
m04-200-01,549
a01-082u-07,0
l03-008-06,478
b01-089-08,92
c04-156-01,171
h07-054a-00,389
c03-021f-03,155
h07-025a-03,385
l04-034-05,482
g04-026-01,274
e04-132-04,241
k02-018-01,418
n04-171-01,586
n02-000-01,559
a03-027-05,47
n03-126-00,581
a02-024-02,25
c04-150-04,170
a05-099-01,0
l04-147-01,491
n03-038-00,571
f07-006-03,286
f07-024b-04,287
g06-042l-00,343
h07-057a-06,389
n04-183-04,586
g06-037m-06,344
k02-112-04,429
m01-115-06,515
n02-004-07,560
h06-089-00,384
n02-154-06,569
r06-049-09,670
l04-113-02,488
e06-006-10,202
n04-107-01,584
n02-127-02,315
f07-101b-03,293
c03-007f-03,155
a04-085-01,63
k07-146-07,455
c04-150-06,170
a04-050-04,61
n06-186-03,551
e06-070-09,207
a02-111-08,37
f01-143-05,256
f07-028b-01,289
f07-019a-00,288
d06-025-04,205
a06-128-09,84
d06-030-00,174
d04-075-05,192
a05-080-03,0
n04-068-01,583
h07-060a-04,389
g06-045e-01,336
g06-011n-10,345
g07-047-02,353
a02-042-02,26
n04-009-00,550
h02-040-07,372
g07-071a-06,354
h06-079-07,384
r06-130-02,671
d04-066-05,191
b06-090-03,134
f07-076a-01,292
p06-069-01,634
h01-024-05,359
a01-053-05,13
a02-093-02,26
n01-045-03,555
g03-052-07,316
d05-030-01,199
e04-079-07,238
a01-011-04,5
e01-107-07,216
g03-058-00,317
h07-025a-01,385
a04-050-06,61
g06-031p-04,347
c03-096b-01,151
r06-049-00,670
p03-158-01,628
l03-000-03,476
m04-152-02,548
j06-026-00,415
d06-056-07,206
n06-133-02,588
a04-019-07,59
n06-175-07,551
h06-085-08,384
e01-055-07,181
e04-083-02,239
m04-152-00,548
c04-075-01,164
g06-031c-07,334
k04-068-07,445
m02-083-05,529
c04-028-03,160
e04-086-04,240
c01-066-09,136
g06-018j-03,341
e04-022-04,232
n06-140-02,588
g06-037c-00,334
d06-011-08,204
g03-058-01,317
j07-009-04,393
p06-088-01,634
a01-053x-06,14
n06-140-07,588
a05-029-07,0
l04-020-03,481
m02-090-02,531
a02-116-00,38
